title,video_id,views,likes,comment_count,published_at,data,hora
CDB PARA MENORES DE IDADE,mT2VjtHd8sg,15556,649,82,2022-11-08 22:41:23+00:00,2022-11-08,22:41:23
3 FORMAS DE GANHAR MAIS DINHEIRO,9Ya8yHMxpgE,4060,485,6,2022-11-09 21:20:29+00:00,2022-11-09,21:20:29
"QUAL A MELHOR FORMA DO SEU FILHO GUARDAR DINHEIRO: CDB, POUPANÇA OU COFRINHO?",orA7T0pemlA,4992,320,15,2022-11-11 21:00:09+00:00,2022-11-11,21:00:09
POR QUE O PIB DO BRASIL DEVE FICAR EM ZERO EM 2023? ,zDdl5RyJJNg,3896,333,12,2022-11-14 16:42:40+00:00,2022-11-14,16:42:40
C6 STORE: A LOJA DENTRO DO APP DO C6 BANK,hAxcIYggQFI,3275,170,12,2022-11-17 22:13:19+00:00,2022-11-17,22:13:19
EXPEDIÇÃO FINANCEIRA C6 BANK: NO CORAÇÃO DA FLORESTA AMAZÔNICA,wwFV2TpchsE,1308,131,10,2022-11-20 12:59:08+00:00,2022-11-20,12:59:08
POR QUE O FURO DO TETO DE GASTOS PODE MEXER COM A SELIC?,AyB7r3orCYQ,3242,376,19,2022-11-21 15:38:02+00:00,2022-11-21,15:38:02
CARBON FRIDAY NA C6 STORE,KAi3qTxKYTw,1066,95,18,2022-11-22 19:11:47+00:00,2022-11-22,19:11:47
POR DENTRO DO SPFW+,gj1qHYP8QqU,923,58,11,2022-11-23 21:55:05+00:00,2022-11-23,21:55:05
QUER VIAJAR? PLANEJE COM ANTECEDÊNCIA,AR7FQurX0Ok,2041,159,0,2022-11-24 15:19:23+00:00,2022-11-24,15:19:23
4 MELHORES COISAS QUE VOCÊ PODE FAZER COM O SEU 13º,vDAjFGg8ZyE,9287,593,25,2022-11-25 18:00:09+00:00,2022-11-25,18:00:09
APPLE PAY: AGORA NO BANCO DA SUA VIDA,tL0CNaZvpcc,3146,187,21,2022-11-26 15:00:45+00:00,2022-11-26,15:00:45
COVID NA CHINA: NOVA ONDA DESAFIA POLÍTICA DE COVID ZERO,D0i8th9CgLg,2574,202,14,2022-11-28 16:02:46+00:00,2022-11-28,16:02:46
EXPEDIÇÃO FINANCEIRA C6 BANK: FUNDAÇÃO ALMERINDA MALAQUIAS,O-xvyPAoBSU,883,73,2,2022-11-29 22:17:12+00:00,2022-11-29,22:17:12
EXPEDIÇÃO FINANCEIRA C6 BANK: ALEX E ALESSANDRA,wWsrvYQukz0,760,62,4,2022-11-30 21:54:35+00:00,2022-11-30,21:54:35
EXPEDIÇÃO FINANCEIRA C6 BANK: EDIELSON,9Zzu5RViE2Q,774,63,7,2022-12-01 21:56:00+00:00,2022-12-01,21:56:00
USAR O CARTÃO DE CRÉDITO OU PAGAR À VISTA? A RESPOSTA VAI TE SURPREENDER,LbDzBn2TwN8,24488,1556,85,2022-12-02 11:00:10+00:00,2022-12-02,11:00:10
POR QUE O PIB DO BRASIL CRESCEU MENOS NO 3º TRIMESTRE?,iv78OW0s5C8,903,96,2,2022-12-05 15:28:40+00:00,2022-12-05,15:28:40
C6 BANK: UM BANCO COMPLETO EM QUALQUER LUGAR DO MUNDO,9PYcincSg8c,7093936,280,29,2022-12-06 14:20:48+00:00,2022-12-06,14:20:48
NUNCA É TARDE PARA COMEÇAR,WB_dReY5KDM,2765,265,8,2022-12-07 21:05:31+00:00,2022-12-07,21:05:31
SEM EDUCAÇÃO FINANEIRA VOCÊ VAI QUEBRAR,ofSgy9LaxXg,3674,303,5,2022-12-08 21:53:56+00:00,2022-12-08,21:53:56
ONDE INVESTIR EM 2023? VEJA AS SIMULAÇÕES DO PROF. LIAO,9fcyPG-YsjU,16805,1306,65,2022-12-09 19:00:10+00:00,2022-12-09,19:00:10
EU NÃO GASTO PELOS OUTROS,s0lOhv-inWY,6928,256,7,2022-12-11 23:07:05+00:00,2022-12-11,23:07:05
POR QUE A SELIC PODE DEMORAR A CAIR,EE9L6oSa5pU,1320,143,6,2022-12-12 16:22:54+00:00,2022-12-12,16:22:54
TER DINHEIRO E NÃO TER EDUCAÇÃO FINANCEIRA É A MESMA COISA QUE NADA,45r85va0lFc,2766,294,7,2022-12-13 21:09:38+00:00,2022-12-13,21:09:38
POSSO INVESTIR MINHA RESERVA DE EMERGÊNCIA EM NFT?,9NToXE-YasA,2758,305,5,2022-12-14 21:33:23+00:00,2022-12-14,21:33:23
NÃO GASTAR NADA TAMBÉM NÃO É EDUCAÇÃO FINANCEIRA,yiYRIgqjths,2323,302,5,2022-12-15 20:45:23+00:00,2022-12-15,20:45:23
NOMES CURIOSOS DAS NOSSAS SALAS DE REUNIÃO,yKl0xc49Ofc,2177,133,11,2022-12-18 23:56:21+00:00,2022-12-18,23:56:21
VISÃO GLOBAL | ECONOMIA GLOBAL: O QUE ACONTECEU EM 2022 E QUAIS AS EXPECTATIVAS PARA 2023?,juxR7jcMrtI,7825,405,31,2022-12-19 12:48:49+00:00,2022-12-19,12:48:49
COISAS LEGAIS DAS NOSSAS SALAS DE REUNIÃO,kqIX9pOm3ws,2520,178,25,2022-12-20 21:24:00+00:00,2022-12-20,21:24:00
6 DICAS PARA DEIXAR SUA CARTEIRA DIGITAL MAIS SEGURA,mWUV9aZWGdc,5502,347,9,2022-12-21 21:17:20+00:00,2022-12-21,21:17:20
SOBROU DINHEIRO? INVISTA O QUANTO ANTES!,wABSmddOTfs,15214,1134,47,2022-12-23 11:00:08+00:00,2022-12-23,11:00:08
QUANTO INVESTIR TODO O MÊS?,l3BtWavPBig,12202,1266,31,2022-12-26 21:58:27+00:00,2022-12-26,21:58:27
FIQUE LIVRE DOS GOLPES COM A CARTEIRA DIGITAL,m4OzfoN0EdY,2498,209,10,2022-12-27 18:26:30+00:00,2022-12-27,18:26:30
SELIC EM ALTA: CDB PRÉ OU PÓS? SAIBA ONDE INVESTIR!,Gn2m8daAHPo,20694,1570,63,2022-12-29 13:00:08+00:00,2022-12-29,13:00:08
A ECONOMIA BRASILEIRA EM 2022 E OS DESAFIOS À FRENTE,bNN-dD_x08E,1895,196,12,2023-01-02 12:52:55+00:00,2023-01-02,12:52:55
SPFW COMO AGENTE DE MUDANÇA,YriBIzqW1Qo,716,60,4,2023-01-03 17:01:23+00:00,2023-01-03,17:01:23
MODA DIVERSIDADE E SUSTENTABILIDADE,TOV_1V_dwAU,469,47,1,2023-01-04 20:22:01+00:00,2023-01-04,20:22:01
COMO AS RUAS DITAM A MODA NA PASSARELA?,5xkDFgUmpqE,954,72,4,2023-01-05 13:48:06+00:00,2023-01-05,13:48:06
COMO GANHAR DINHEIRO INVESTINDO EM AÇÕES: DUAS COISAS QUE VOCÊ PRECISA SABER!,F-XoW3ywhVQ,15281,1140,28,2023-01-06 11:00:07+00:00,2023-01-06,11:00:07
INFLAÇÃO NO BRASIL: PIORA NAS EXPECTATIVAS,FIzOkTHClA0,1333,170,12,2023-01-09 20:37:12+00:00,2023-01-09,20:37:12
C6 BANK: DE FILHO PARA PAI,4V5BPuHkiFQ,15927629,134,19,2023-01-10 20:12:40+00:00,2023-01-10,20:12:40
C6 CARBON: UMA EXPERIÊNCIA EXCLUSIVA,iE0O0V6wqcU,18715656,149,16,2023-01-11 21:55:02+00:00,2023-01-11,21:55:02
NÃO TER UMA RESERVA DE EMERGÊNCIA PODE ACABAR COM A SUA SAÚDE EMOCIONAL,cfBdqL_2msw,2815,316,2,2023-01-12 21:43:07+00:00,2023-01-12,21:43:07
RETROSPECTIVA FINANCEIRA: 4 APRENDIZADOS QUE PODEMOS LEVAR PARA 2023,GmmuSOo61_8,6254,369,9,2023-01-13 20:00:12+00:00,2023-01-13,20:00:12
PIB BRASILEIRO VAI ALÉM DO ZERO EM 2023? SAIBA O QUE ESPERAR,t54kjq4wSeY,1195,132,19,2023-01-16 16:53:08+00:00,2023-01-16,16:53:08
O SEGREDO PARA COMEÇAR A INVESTIR HOJE,KTdIsLbS9m4,4322,651,13,2023-01-17 21:24:24+00:00,2023-01-17,21:24:24
CARTEIRA DO GOOGLE DISPONÍVEL PARA A C6 CONTA GLOBAL 💳📱,F8qUIMpxqP8,11740,333,11,2023-01-19 21:54:50+00:00,2023-01-19,21:54:50
QUAL O MELHOR INVESTIMENTO DE RENDA FIXA: CDB OU POUPANÇA?,-fst7F-KxDY,16738,966,46,2023-01-20 20:30:11+00:00,2023-01-20,20:30:11
A CHINA VAI VOLTAR A CRESCER COMO ANTES?,MaUe2fz1BK4,1160,124,9,2023-01-23 15:57:33+00:00,2023-01-23,15:57:33
5 DICAS PARA TER AUMENTO DE LIMITE,oZHtc-yHRss,14666,952,64,2023-01-26 21:44:31+00:00,2023-01-26,21:44:31
COMO GERAR RENDA PASSIVA INVESTINDO EM RENDA FIXA,K9g95X88Q3g,10750,867,56,2023-01-27 16:00:07+00:00,2023-01-27,16:00:07
POR QUE O RISCO DE HAVER UMA RECESSÃO GLOBAL DIMINUIU?,WNrwDi_QzFk,1171,116,6,2023-01-30 16:50:21+00:00,2023-01-30,16:50:21
DEVO FINANCIAR UM IMÓVEL COM A ALTA DA SELIC? ASSISTA ESSE VÍDEO ANTES DE DECIDIR,c0KTBkCFH6k,13318,994,99,2023-02-03 13:00:33+00:00,2023-02-03,13:00:33
JUROS NOS EUA: SERÁ QUE O FED ERROU NA DOSE?,6bzO2y9jvsU,2249,258,19,2023-02-04 12:00:04+00:00,2023-02-04,12:00:04
"C6 BANK: CONTA EM REAL, DÓLAR E EURO",6bw_3IfZNp8,45747124,292,47,2023-02-09 18:11:00+00:00,2023-02-09,18:11:00
3 MOTIVOS PARA INVESTIR EM DÓLAR EM 2023 🇺🇸,6y9UB30PgAI,12896,857,74,2023-02-10 19:00:08+00:00,2023-02-10,19:00:08
META DE INFLAÇÃO NO BRASIL: OS PRÓS E OS CONTRAS DA MUDANÇA,GFPX0XyZLlY,1211,126,9,2023-02-13 16:58:56+00:00,2023-02-13,16:58:56
EPISÓDIO FINAL: INVESTIMENTO CONSERVADOR X MODERADO X ARROJADO,aGnSSzxWDbU,7603,555,62,2023-02-17 19:30:11+00:00,2023-02-17,19:30:11
O QUE ESTÁ ACONTECENDO NO REINO UNIDO?,dUxoKn1xECE,1521,122,7,2023-02-22 16:23:07+00:00,2023-02-22,16:23:07
COMO SE APOSENTAR AOS 50 ANOS? - PARTE 1,3t_HaGJRkgM,3154,285,8,2023-02-23 21:13:01+00:00,2023-02-23,21:13:01
COMO SE APOSENTAR AOS 50 ANOS?  - PARTE 2,1ifDQGCMMjs,2578,250,3,2023-02-24 21:30:45+00:00,2023-02-24,21:30:45
C6 CARBON: O CARTÃO QUE MAIS PONTUA HOJE,rDJAkfZF-aE,8135,415,35,2023-02-25 15:00:39+00:00,2023-02-25,15:00:39
ONDE INVESTIR R$ 20 MIL?,NMwGi3yMJpU,17682,719,18,2023-02-26 15:00:11+00:00,2023-02-26,15:00:11
DÓLAR FORTE: ATÉ QUANDO A MOEDA AMERICANA VAI FICAR NAS ALTURAS?,Quwt0Rib2ZU,1166,114,11,2023-02-27 17:22:52+00:00,2023-02-27,17:22:52
6 MOTIVOS PARA COMEÇAR A USAR O C6 BANK,Sb2jWDFXnwI,30471,1119,59,2023-02-28 21:50:24+00:00,2023-02-28,21:50:24
3 FORMAS DE ABRIR A C6 CONTA GLOBAL DE GRAÇA,NgEjpirocGc,9706,451,19,2023-03-01 21:41:16+00:00,2023-03-01,21:41:16
IMPOSTO DE RENDA 2023: QUEM PRECISA DECLARAR? COMO BAIXAR O INFORME PELO APP?,3oZkviQ-bxQ,2941,127,11,2023-03-02 21:56:53+00:00,2023-03-02,21:56:53
ATENDENDO A PEDIDOS: MODO CLARO NO APP DO C6 BANK,teYZrs4mH9E,11743,415,47,2023-03-03 21:16:05+00:00,2023-03-03,21:16:05
DIÁRIO DE BORDO | DANIELLA VIEIRA,L3D79yJa4x8,777,85,12,2023-03-05 11:00:28+00:00,2023-03-05,11:00:28
PIB DO BRASIL: QUAL É O CAMINHO IDEAL PARA O PAÍS CRESCER?,XucYkK377wA,812,90,2,2023-03-06 20:31:43+00:00,2023-03-06,20:31:43
C6 BANK: CONTE COM UMA EXPERIÊNCIA DE ATENDIMENTO EXCLUSIVA,KmSHqFYztak,34616813,174,18,2023-03-07 12:47:19+00:00,2023-03-07,12:47:19
IMPOSTO DE RENDA 2023: COMO DECLARAR A CONTA CORRENTE?,MjUWiUPetEc,31586,370,63,2023-03-09 01:02:29+00:00,2023-03-09,01:02:29
NOVIDADE: COMPARADOR DE PASSAGENS AÉREAS NO APP DO C6 BANK,ah7wAZbyxts,3239,237,16,2023-03-09 22:02:52+00:00,2023-03-09,22:02:52
12 CORES DE CARTÃO QUE VOCÊ PODE TER NO C6 BANK,Rw54zTrTSKg,19881,751,40,2023-03-10 22:05:08+00:00,2023-03-10,22:05:08
EUA: POR QUE O MUNDO ESTÁ DE OLHO NO MERCADO DE TRABALHO AMERICANO?,EJ7thaX5-EA,1086,121,22,2023-03-13 16:03:24+00:00,2023-03-13,16:03:24
C6 BANK: UM BANCO COMPLETO COM TUDO EM UM SÓ APP,thw9i655pbM,5018,301,26,2023-03-14 21:55:25+00:00,2023-03-14,21:55:25
UM DIA NA VIDA DE UM CARBON PARTNER NO C6 BANK,a-axieOpogk,16756,1133,77,2023-03-16 22:24:08+00:00,2023-03-16,22:24:08
DO BANCO DO VALE DO SILÍCIO ÀS EXPECTATIVAS DE JUROS: COMO LER O CENÁRIO ATUAL?,dYZRpqbByt8,1294,161,15,2023-03-20 17:31:05+00:00,2023-03-20,17:31:05
VISÃO GLOBAL | O QUE ESPERAR DA ECONOMIA AMERICANA E QUAIS OS IMPACTOS PARA O MUNDO?,ryKXNAN7eFk,3649,277,10,2023-03-20 22:31:41+00:00,2023-03-20,22:31:41
COMO SE LIVRAR DAS DÍVIDAS DO CARTÃO?,24UghYkBPgg,2835,166,10,2023-03-23 20:51:07+00:00,2023-03-23,20:51:07
COMO PAGAR SUAS CONTAS PELO APP DO C6 BANK,otSoyLt1ui8,9116,339,22,2023-03-24 20:35:45+00:00,2023-03-24,20:35:45
C6 BANK: A VOZ DO PLANETA,ZnNyOQet1fQ,20588657,219,68,2023-03-27 15:25:16+00:00,2023-03-27,15:25:16
"SELIC A 13,75%: A DOSE DO REMÉDIO ESTÁ EXCESSIVA?",BjLCpeMDyv8,1387,142,9,2023-03-28 14:20:21+00:00,2023-03-28,14:20:21
IMPOSTO DE RENDA 2023: COMO DECLARAR INVESTIMENTOS?,Lzof2fjAp3U,4615,116,31,2023-03-29 20:50:10+00:00,2023-03-29,20:50:10
6 PERGUNTAS SOBRE O CARTÃO ADICIONAL DO C6 BANK,voC-QNFAsCk,15630,382,253,2023-03-30 21:18:51+00:00,2023-03-30,21:18:51
IMPOSTO DE RENDA 2023: COMO DECLARAR PREVIDÊNCIA PRIVADA?,36ewOPCf4qQ,3318,90,1,2023-03-31 21:24:58+00:00,2023-03-31,21:24:58
NOVO ARCABOUÇO FISCAL: ENTENDA A PROPOSTA QUE DEVE SUBSTITUIR O TETO DE GASTOS,-OwtuzAyN9w,1521,122,8,2023-04-03 17:26:13+00:00,2023-04-03,17:26:13
C6 SQUARE: O NOVO PRÉDIO DO C6 BANK,lh8_fKBSsDE,8283,622,53,2023-04-04 21:19:47+00:00,2023-04-04,21:19:47
TOUR PELO BICICLETÁRIO E VESTIÁRIO DO C6 BANK,Z2XMTTvJnMw,2157,125,3,2023-04-05 21:27:25+00:00,2023-04-05,21:27:25
PETRÓLEO: CORTE DA OPEP+ VAI PRESSIONAR A INFLAÇÃO GLOBAL?,dCVB6ZKFpvw,935,101,1,2023-04-10 18:21:35+00:00,2023-04-10,18:21:35
C6 CARBON: TUDO O QUE VOCÊ PRECISA EM UM SÓ APP,q3n6Rd6AxDg,6917603,135,4,2023-04-11 14:38:52+00:00,2023-04-11,14:38:52
"C6 CARBON: MODERNO, PRÁTICO E EXCLUSIVO PARA VOCÊ",IPvwWKUIdZU,6849516,127,12,2023-04-12 14:00:03+00:00,2023-04-12,14:00:03
PLANO C6 ODONTO: SÓ R$ 20 POR MÊS NOS 6 PRIMEIROS MESES,qIC4s_gHV_8,12240,544,80,2023-04-13 19:13:58+00:00,2023-04-13,19:13:58
SOBROU DINHEIRO? NÃO DEIXE NA CONTA!  DICA DO ASSESSOR,7bWbFAsYN68,4425,303,6,2023-04-14 22:20:39+00:00,2023-04-14,22:20:39
QUANDO A SELIC VAI CAIR? VEJA A PROJEÇÃO DOS ECONOMISTAS DO C6 BANK,8EmRHIfqATw,1467,151,5,2023-04-17 17:25:46+00:00,2023-04-17,17:25:46
QUAL IMPACTO O NOVO ARCABOUÇO FISCAL PODE TER SOBRE A ECONOMIA?,DC1Aj6DqHnY,1091,113,8,2023-04-24 17:37:14+00:00,2023-04-24,17:37:14
SOBRE O RISCO DE RECESSÃO NOS EUA; ECONOMISTAS DO C6 BANK ANALISAM,jJ8CeiRlWA0,1251,124,6,2023-04-29 11:50:00+00:00,2023-04-29,11:50:00
HORA DO PREFIXADO! SAIBA ONDE INVESTIR EM MAIO | CARTEIRA C6,7nOLRYSSehc,3848,417,31,2023-05-05 22:44:34+00:00,2023-05-05,22:44:34
SELIC: ALGUM SINAL DE QUEDA NA ÁREA?,nsxzABuw5tg,1032,106,4,2023-05-08 17:51:00+00:00,2023-05-08,17:51:00
PONTOS C6 ÁTOMOS: SUA LIBERDADE VALE MAIS,s9Te0_m1ySE,15104500,143,17,2023-05-09 19:11:58+00:00,2023-05-09,19:11:58
ENTENDA OS CAMINHOS POSSÍVEIS PARA A POLÍTICA MONETÁRIA NO BRASIL,0PLpXmktEoQ,995,104,8,2023-05-15 18:35:19+00:00,2023-05-15,18:35:19
A NOVA REGRA FISCAL VAI MELHORAR A SITUAÇÃO DA DÍVIDA BRASILEIRA?,fVBjqWDb8Io,1179,107,12,2023-05-22 18:21:12+00:00,2023-05-22,18:21:12
ENTENDA AS POSSÍVEIS MUDANÇAS NAS METAS DE INFLAÇÃO,tpBTx_46Kps,913,104,5,2023-05-29 17:59:04+00:00,2023-05-29,17:59:04
C6 BANK: É DA SUA VIDA. E DA VIDA DO SEU NEGÓCIO,Nk6d9j-WvGE,4582880,145,19,2023-05-31 13:39:22+00:00,2023-05-31,13:39:22
CORTE DE JUROS À VISTA? SAIBA ONDE INVESTIR EM JUNHO | CARTEIRA C6,yefO7Nr32Hs,2936,239,6,2023-06-05 22:54:54+00:00,2023-06-05,22:54:54
#61 | BRASIL: O PIB SURPREENDENTE DO 1º TRIMESTRE E AS EXPECTATIVAS PARA 2023 E 2024,Td0AJi46KqU,764,75,4,2023-06-06 14:18:03+00:00,2023-06-06,14:18:03
#62 | O QUE ESTÁ ACONTECENDO COM A ARGENTINA?,ommzAYehqLI,1204,105,13,2023-06-12 18:19:12+00:00,2023-06-12,18:19:12
VISÃO GLOBAL | PARA ONDE VÃO OS JUROS NOS EUA E O QUE ISSO SIGNIFICA PARA SEUS INVESTIMENTOS?,-2Jdor5H2XI,7243,545,13,2023-06-14 10:07:17+00:00,2023-06-14,10:07:17
#63 | JUROS EM PAUSA NOS EUA (POR ENQUANTO),luo27lKjVCM,877,90,3,2023-06-19 19:22:07+00:00,2023-06-19,19:22:07
#64 | QUANDO É QUE A SELIC VAI COMEÇAR A CAIR?,4kMch9cS0GY,944,94,3,2023-06-26 19:24:37+00:00,2023-06-26,19:24:37
COMO PAGAR MENOS IMPOSTOS SOBRE SEU CDB | SEU BOLSO PERGUNTA #1,gygt4x7I0uE,7660,506,34,2023-06-27 22:01:53+00:00,2023-06-27,22:01:53
C6 EMPRESAS: CONHEÇA AS SOLUÇÕES DE COBRANÇA DA CONTA PJ DO C6 BANK,0iTZuKrQXbg,6233,208,5,2023-06-30 13:23:45+00:00,2023-06-30,13:23:45
C6 EMPRESAS: CONHEÇA AS SOLUÇÕES DE PAGAMENTO PARA SEU NEGÓCIO,WJf-THIg0PA,8103,444,8,2023-07-01 15:30:11+00:00,2023-07-01,15:30:11
#65 | META CONTÍNUA DE INFLAÇÃO: ENTENDA COM OS ECONOMISTAS DO C6 BANK,WXFdf4gq1dI,748,89,9,2023-07-03 20:19:16+00:00,2023-07-03,20:19:16
C6 BANK: CONTA SEGURA SEMPRE,IdacT7ARTIQ,1701613,103,18,2023-07-04 14:35:53+00:00,2023-07-04,14:35:53
ONDE INVESTIR EM MOMENTOS DE QUEDA DA SELIC? | SEU BOLSO PERGUNTA #2,KViXQFLOPrI,4817,370,13,2023-07-06 13:00:12+00:00,2023-07-06,13:00:12
HORA DE VOLTAR A INVESTIR NA BOLSA? | CARTEIRA C6,64oJofs-pjA,2543,238,6,2023-07-07 13:00:04+00:00,2023-07-07,13:00:04
#66 | REFORMA TRIBUTÁRIA: O QUE É E DE QUE FORMA ELA PRETENDE MUDAR O SISTEMA DE IMPOSTOS DO BRASIL,4Giqy1ci7v4,1141,102,7,2023-07-10 18:38:41+00:00,2023-07-10,18:38:41
C6 PAY: UMA MAQUININHA COMPLETA PARA O SEU NEGÓCIO,PZ5IGrYQCkA,4169,156,15,2023-07-12 13:07:56+00:00,2023-07-12,13:07:56
COMO CALCULAR O RENDIMENTO DO SEU CDB? | SEU BOLSO PERGUNTA #3,I1cOf9if85U,31848,1118,40,2023-07-12 22:00:17+00:00,2023-07-12,22:00:17
C6 EMPRESAS: CONHEÇA AS VANTAGENS DA CONTA PJ DO C6 BANK,skb7TJLB1jU,18594,612,62,2023-07-14 20:00:34+00:00,2023-07-14,20:00:34
#67 | INFLAÇÃO BRASILEIRA EM QUEDA: O ALÍVIO VAI LEVAR A SELIC PARA UMA QUEDA GENEROSA?,4cvloiXtzeg,1163,134,21,2023-07-17 18:48:11+00:00,2023-07-17,18:48:11
FUNDO DI OU CDB DE LIQUIDEZ DIÁRIA? COMO ESCOLHER | SEU BOLSO PERGUNTA #4,yP7WTmmOnrY,13790,631,18,2023-07-20 00:32:55+00:00,2023-07-20,00:32:55
C6 EMPRESAS: GERENCIE OS ACESSOS DA SUA CONTA E FACILITE O DIA A DIA,86yaZWjWwXk,5572,224,15,2023-07-20 21:10:29+00:00,2023-07-20,21:10:29
#68 | O DESAFIO DA CHINA: OS TEMPOS DE FORTE CRESCIMENTO FICARAM PARA TRÁS?,zsa1fPFJi_I,702,83,4,2023-07-24 21:16:27+00:00,2023-07-24,21:16:27
#69 | DEFLAÇÃO RECORDE NO BRASIL É AVAL PARA SELIC CAIR MAIS?,uAV3g9GHLAo,793,103,8,2023-07-31 21:20:57+00:00,2023-07-31,21:20:57
QUANTO INVESTIR POR MÊS PARA TER R$ 1 MILHÃO | SEU BOLSO PERGUNTA #6,jSGTNaRKAbs,6792,499,29,2023-08-01 22:30:06+00:00,2023-08-01,22:30:06
"VISÃO GLOBAL | JUROS NOS EUA, EL NIÑO, DESACELERAÇÃO DA CHINA",dIXd2ykqTBc,4614,483,0,2023-08-02 21:04:14+00:00,2023-08-02,21:04:14
JUROS CAINDO NO BRASIL. ONDE INVESTIR EM AGOSTO? | CARTEIRA C6,iBy_PlGwOx0,3994,306,10,2023-08-03 22:30:09+00:00,2023-08-03,22:30:09
EXPEDIÇÃO FINANCEIRA 2023 | EDIÇÃO MANAUS,RtBJ_7Xac-Y,950,81,7,2023-08-04 20:00:17+00:00,2023-08-04,20:00:17
#70 | ENFIM O TÃO ESPERADO CORTE DE JUROS: ENTENDA A DECISÃO DO BANCO CENTRAL,sN_0OSuUHG0,924,107,8,2023-08-07 20:20:30+00:00,2023-08-07,20:20:30
FUNDOS IMOBILIÁRIOS: COMO CALCULAR SEU RENDIMENTO MENSAL | SEU BOLSO PERGUNTA #7,VKKhfs6dK6s,13916,742,26,2023-08-10 21:00:09+00:00,2023-08-10,21:00:09
"#71 | DE VOLTA À CASA DOS R$ 4,90: PARA ONDE VAI O DÓLAR AGORA?",tkWFxAfpCSo,1091,118,12,2023-08-14 18:41:23+00:00,2023-08-14,18:41:23
CARTEIRA DIVERSIFICADA EM 4 PASSOS | SEU BOLSO PERGUNTA #8,aI5cqEWER84,4145,312,26,2023-08-17 21:30:11+00:00,2023-08-17,21:30:11
#72 | E SE O DÓLAR VIRAR A MOEDA OFICIAL DA ARGENTINA? ENTENDA A PROPOSTA DE DE JAVIER MILEI,AO39kXHwJxg,1255,103,13,2023-08-21 21:50:24+00:00,2023-08-21,21:50:24
FUNDOS IMOBILIÁRIOS SÃO SEGUROS COMO RENDA FIXA? | SEU BOLSO PERGUNTA #9,_0kao7_lLy4,3611,365,19,2023-08-24 21:30:10+00:00,2023-08-24,21:30:10
#73 | A ALEMANHA CRESCE MENOS: O MOTOR DA EUROPA ESFRIOU?,HVozIUl_OuE,753,82,9,2023-08-28 19:59:07+00:00,2023-08-28,19:59:07
"C6 Bank, uma sociedade com JPMorgan Chase",G-6yjAUldyY,3420404,3620,318,2023-08-29 21:17:51+00:00,2023-08-29,21:17:51
O QUE RENDE MAIS? INVESTIR DE UMA VEZ OU AOS POUCOS? | SEU BOLSO PERGUNTA #10,xfsxQRHPdTo,3153,326,16,2023-08-31 21:30:07+00:00,2023-08-31,21:30:07
OS MELHORES INVESTIMENTOS PARA SETEMBRO | CARTEIRA C6,7OSdsXSOFec,4149,268,16,2023-09-04 22:00:09+00:00,2023-09-04,22:00:09
#74 | PIB FORTE: POR QUE O BRASIL CRESCEU MAIS QUE O ESPERADO NO 2º TRIMESTRE?,wWYzkm3xa4I,750,91,11,2023-09-05 13:24:05+00:00,2023-09-05,13:24:05
SUBSCRIÇÃO DE AÇÕES: COMPRE AÇÕES ANTES DE TODO MUNDO | SEU BOLSO PERGUNTA #11,3tfsITlFI9I,7503,481,18,2023-09-07 21:30:09+00:00,2023-09-07,21:30:09
#75 | POR QUE A PRODUTIVIDADE DO BRASIL NÃO CRESCE?,oHYFQ2l0o1s,908,101,11,2023-09-11 20:44:34+00:00,2023-09-11,20:44:34
VISÃO GLOBAL | DESGLOBALIZAÇÃO: O QUE É E QUAIS OS RISCOS PARA OS SEUS INVESTIMENTOS?,2fxTcIVA_YI,4698,411,8,2023-09-14 04:16:49+00:00,2023-09-14,04:16:49
QUEDA DA SELIC: AINDA VALE A PENA INVESTIR EM RENDA FIXA? | SEU BOLSO PERGUNTA #12,SiCgt2OdT3I,4074,333,27,2023-09-14 22:00:09+00:00,2023-09-14,22:00:09
#76 | SINAIS DE RECESSÃO NA EUROPA? QUAL O RISCO DE A ECONOMIA EUROPEIA ENTRAR EM CRISE?,EAjh8Nr_Xeg,943,108,4,2023-09-18 19:28:25+00:00,2023-09-18,19:28:25
MONTANDO UMA CARTEIRA PARA VIVER DE RENDA | SEU BOLSO PERGUNTA #13,Cko6zEkib-o,5158,448,24,2023-09-21 21:30:10+00:00,2023-09-21,21:30:10
#77 | POR QUE O FED SINALIZOU JUROS ALTOS (E POR MUITO TEMPO) NOS EUA?,OXcx7Eg0gy4,4169,177,22,2023-09-25 18:24:07+00:00,2023-09-25,18:24:07
3 INVESTIMENTOS DE RENDA VARIÁVEL PARA COMEÇAR | SEU BOLSO PERGUNTA #14,G5Y1edHuqcM,3441,263,15,2023-09-28 20:00:03+00:00,2023-09-28,20:00:03
#78 | QUÃO RÁPIDO A SELIC VAI CAIR?,14t87G0EEwI,809,113,7,2023-10-03 14:05:51+00:00,2023-10-03,14:05:51
ONDE INVESTIR EM OUTUBRO SEGUNDO NOSSOS ESPECIALISTAS | CARTEIRA C6,JNc83DBEtfo,3302,258,12,2023-10-06 12:00:16+00:00,2023-10-06,12:00:16
TESOURO RENDA+ E TESOURO EDUCA+: TUDO O QUE VOCÊ PRECISA SABER | SEU BOLSO PERGUNTA #15,iTlzeImYTJE,4621,226,12,2023-10-06 22:05:33+00:00,2023-10-06,22:05:33
