title,video_id,views,likes,comment_count,published_at,data,hora
Se empolgar com um investimento. Quem nunca? | Nubank #ConteúdoAcessível,rD5SaV1CDD4,1908,80,5,2022-07-21 20:18:47+00:00,2022-07-21,20:18:47
Agora o negócio ficou sério | Nubank #ConteúdoAcessível,Se1UDOEjW08,4972,136,12,2022-07-21 20:34:25+00:00,2022-07-21,20:34:25
O futuro vem com um passo de cada vez. Pode acreditar | Nubank #ConteúdoAcessível,aOrfE1cx2cU,4435,450,52,2022-07-22 18:24:28+00:00,2022-07-22,18:24:28
Como vivem as mulheres negras chefes de família? | Semanada Ep. 75,JY66aQa0wNk,3685,384,41,2022-07-25 12:53:37+00:00,2022-07-25,12:53:37
Caixinhas do Nubank: quanto rende? é seguro? Saiba tudo sobre elas,v1Wp7c1gRTQ,174700,4202,407,2022-07-26 18:44:02+00:00,2022-07-26,18:44:02
NuAcessível | Como pagar com o Nubank usando o Google Pay,IC-hTOaHZ5g,17511,663,65,2022-07-29 17:50:13+00:00,2022-07-29,17:50:13
Quantos bilhões tem por trás do seu fone de ouvido? | Semanada - Ep. 76,L5rjlwhOeaM,4870,469,44,2022-08-01 11:00:10+00:00,2022-08-01,11:00:10
#01 Emicida entrevista Marina Sena | Podcast #Chamaê,jBc4v-7sEoA,22931,957,96,2022-08-03 14:30:12+00:00,2022-08-03,14:30:12
Chegou o Chamaê,ihy9-J18vQM,4335,419,42,2022-08-03 15:22:00+00:00,2022-08-03,15:22:00
Chamaê | Dinheiro sobrando,e0weu9jJJhA,4770,327,13,2022-08-03 20:31:07+00:00,2022-08-03,20:31:07
Você conhece mesmo o seu perfil de investidor? | Semanada - Ep. 77,kg5ZVWICo04,8587,623,54,2022-08-08 11:00:34+00:00,2022-08-08,11:00:34
Conheça a nova cara do app do Nubank,6tvulrno_fY,40705,1657,122,2022-08-09 14:57:56+00:00,2022-08-09,14:57:56
Sabedoria | Chamaê #shorts,ca_5GLLESJA,3946,373,5,2022-08-10 14:11:34+00:00,2022-08-10,14:11:34
#02 Emicida entrevista Sergio Vaz | Podcast #Chamaê,CxCD0XZJyPM,11464,720,67,2022-08-10 15:00:16+00:00,2022-08-10,15:00:16
O que são as novas telas do app Nubank?,J1RN7IX1av8,21276,1283,122,2022-08-10 18:56:47+00:00,2022-08-10,18:56:47
Como funciona um empréstimo com garantia de veículo? | Direto ao Ponto,hYmWk80qaJg,65207,1627,147,2022-08-12 18:45:39+00:00,2022-08-12,18:45:39
Quanto é um bilhão? | Semanada - Ep. 78,T49Ea0t92zg,4988,578,37,2022-08-15 11:00:30+00:00,2022-08-15,11:00:30
Divulgação de resultados Nu T2'2022: rumo a virarmos uma plataforma multiproduto em vários países,J1G_bHaQ-6Q,27078,1744,152,2022-08-15 21:13:34+00:00,2022-08-15,21:13:34
Teleconferência de Resultados: 2º trimestre de 2022,WP3p58HUxIc,6602,470,22,2022-08-16 15:02:23+00:00,2022-08-16,15:02:23
#03 Emicida entrevista Adriana Barbosa | Podcast #Chamaê,nE52no19UMI,4292,301,20,2022-08-17 15:00:33+00:00,2022-08-17,15:00:33
Negritude e dinheiro | #Chamaê #shorts,xlLAHXWI2nQ,5089,332,10,2022-08-17 15:31:02+00:00,2022-08-17,15:31:02
Todo mundo tem 5 minutinhos | NuEnsina. O jeito Nu de ensinar sobre grana.,kVT9VfOKaX8,3183272,604,19,2022-08-17 18:02:51+00:00,2022-08-17,18:02:51
Por que a inflação não é igual para todo mundo? | Semanada Ep. 79,ktUm-3HzQS4,4535,496,32,2022-08-22 11:00:21+00:00,2022-08-22,11:00:21
#04 Emicida entrevista Ailton Krenak | Podcast #Chamaê,nBYMr0Y1ITk,30450,2208,119,2022-08-24 15:00:34+00:00,2022-08-24,15:00:34
Observar a realidade | #Chamaê #Shorts,99k1MIUIU7k,4051,243,5,2022-08-24 15:33:45+00:00,2022-08-24,15:33:45
NuAcessível | Qual a diferença entre guardar dinheiro e investir?,xJJ8f3wtnug,11316,648,50,2022-08-25 17:52:23+00:00,2022-08-25,17:52:23
Nubank Cripto: tudo o que você precisa saber para comprar criptomoedas no Nu,wIu1lrA7kPI,39320,878,54,2022-08-26 19:29:25+00:00,2022-08-26,19:29:25
Fanáticos por coleção: as histórias e estratégias de quem ama colecionar | Semanada EP.  80,LNPQpzVW0Vo,18814,420,21,2022-08-29 09:55:08+00:00,2022-08-29,09:55:08
Um canal de milhão #shorts,J_Ib2eJp2R8,7256,504,40,2022-08-30 15:10:00+00:00,2022-08-30,15:10:00
"Novos seres, ideias velhas | #Chamaê #shorts",T8PbnwRIvAA,22643,222,13,2022-08-31 13:43:58+00:00,2022-08-31,13:43:58
Qualidade para a vida | #Chamaê #Shorts,Bn1MQTlMWYI,3924,362,8,2022-09-01 13:05:30+00:00,2022-09-01,13:05:30
Visão do Krenak | #Chamaê #shorts,d7P5nu_9TvY,216551,186,4,2022-09-02 20:44:22+00:00,2022-09-02,20:44:22
Arquitetura de escolhas: o que isso tem a ver com meu dinheiro? | Semanada EP. 81,Wr3InpG0cQ8,15929,373,31,2022-09-05 11:00:25+00:00,2022-09-05,11:00:25
Distanciamento da vida real | #Chamaê,jMi_1JGl0Rc,2396,243,15,2022-09-05 13:50:23+00:00,2022-09-05,13:50:23
Ônibus na madrugada | Chamaê #shorts,Bkz44cVn7MM,10866,256,13,2022-09-06 13:32:00+00:00,2022-09-06,13:32:00
Como deixar seu celular mais seguro | SOS Nu,d6ArxN2e70A,24221,1120,64,2022-09-06 18:14:38+00:00,2022-09-06,18:14:38
Quais os custos de se educar no Brasil? | Semanada EP. 82,CBwpFGveyBw,3033,353,9,2022-09-12 11:00:05+00:00,2022-09-12,11:00:05
Save the Date: Papo de Patroa #shorts,WPyaPKnErto,9314,551,38,2022-09-12 13:54:15+00:00,2022-09-12,13:54:15
Perrengues financeiros de Anitta + Linn da Quebrada - Papo de Patroa EP 1,7h5JxJOjk-A,150092,6642,594,2022-09-13 14:02:16+00:00,2022-09-13,14:02:16
Papo de Patroa com @anitta e @McLinndaQuebrada -  Trailer #shorts,cIbCpToxKRM,4882,269,39,2022-09-13 14:02:20+00:00,2022-09-13,14:02:20
Anitta e Linn da Quebrada respondem às TOP 3 perguntas sobre dinheiro - Papo de Patroa EP 2,jCpNwZQIx8U,17757,1314,305,2022-09-14 14:00:18+00:00,2022-09-14,14:00:18
Papo de Patroa com @anitta e @McLinndaQuebrada: Eu jamais faria isso! #shorts,6YVzN4ApDrE,21686,1160,87,2022-09-14 19:27:59+00:00,2022-09-14,19:27:59
Anitta e Linn da Quebrada ensinam a usar as Caixinhas do Nubank - Papo de Patroa EP 3,9NBeVohvhGA,8552,602,88,2022-09-15 13:58:51+00:00,2022-09-15,13:58:51
Papo de Patroa com  @Anitta  e  @Linn da Quebrada : Mais fácil que usar redes sociais! #shorts,YfQCEoIiujU,5164,362,14,2022-09-15 17:00:22+00:00,2022-09-15,17:00:22
Anitta e Linn da Quebrada mostram como fazer o dinheiro render - Papo de Patroa EP 4,e-CDKN3Bvw0,7619,563,101,2022-09-16 14:00:22+00:00,2022-09-16,14:00:22
Papo de Patroa com  @Anitta  e  @LinndaQuebrada: Pega papel e caneta pra anotar essas dicas! #Shorts,StucbyHa7ZM,8270,495,13,2022-09-16 17:00:14+00:00,2022-09-16,17:00:14
Como criar sua Copa? - Acredita & VAI,8z_wfFDqumk,18734023,157,13,2022-09-17 14:56:14+00:00,2022-09-17,14:56:14
Como criar sua Copa? - Acredita & VAI #ConteúdoAcessível,FoqwkF8oL0s,11580,270,7,2022-09-17 14:58:19+00:00,2022-09-17,14:58:19
Papo de Patroa: os melhores momentos do encontro entre Anitta e Linn da Quebrada | Semanada EP. 83,xYVsVbLj6RA,3889,286,42,2022-09-19 11:00:39+00:00,2022-09-19,11:00:39
Programa de Estágio Nubank 2023: o Jeito Nu de começar.,JEZPZ3XLIgQ,6412,506,41,2022-09-19 13:32:04+00:00,2022-09-19,13:32:04
Caixinhas do Nubank. Seus planos organizados. Seus planos mais seus.,cUsGObItHjo,31097,1221,93,2022-09-20 17:53:36+00:00,2022-09-20,17:53:36
Coisas que descobrimos estagiando no Nubank | Programa de Estágio Nubank 2023 #shorts,lVAQbIfD-gY,5998,528,25,2022-09-21 17:00:24+00:00,2022-09-21,17:00:24
Vida Nu Corre | Quanto cobrar pelo meu produto ou serviço? Ep.03,Hse_xZ3tYU4,6359,650,38,2022-09-23 17:01:49+00:00,2022-09-23,17:01:49
O que é economia solidária? | Semanada Ep. 84,t-3yUXx-1AQ,5295,433,21,2022-09-26 15:19:45+00:00,2022-09-26,15:19:45
Quando sua vó é moderninha #Shorts,vEJXvjOVBSE,7941,718,12,2022-09-28 21:50:48+00:00,2022-09-28,21:50:48
NuAcessível | Como fazer um Pix no crédito com o Nubank?,yAzSSx8IPZ4,16410,870,60,2022-09-30 19:00:22+00:00,2022-09-30,19:00:22
Faltam 50 dias pra Copa do Mundo FIFA™ 2022 - #AcreditaEVAI #shorts,8DYYDoDBCF4,2966,235,3,2022-10-01 14:00:04+00:00,2022-10-01,14:00:04
Por que é tão difícil começar a organizar a vida financeira? | Semanada Ep. 85,R_dQ2BzL7kY,5307,471,32,2022-10-03 13:24:26+00:00,2022-10-03,13:24:26
Tudo sobre o cartão de crédito PJ do Nubank,4l0q8M7OuP8,53861,1337,105,2022-10-04 19:00:02+00:00,2022-10-04,19:00:02
Veja os vencedores do concurso do Nubank que vão para o Catar #AcreditaeVAI,WM2UowaM9Ws,6481,361,28,2022-10-07 20:20:55+00:00,2022-10-07,20:20:55
Como e quando dar mesada para as crianças? | Semanada Ep.86,mNc8PHqoI7M,6707,463,16,2022-10-10 11:00:33+00:00,2022-10-10,11:00:33
Modo Rua: seu aplicativo Nubank mais protegido contra roubos e furtos | Novidades Nu,DrJ9DTIMucg,21803,1361,80,2022-10-14 15:07:10+00:00,2022-10-14,15:07:10
Jovens dos anos 2000,b-2qXz1iyNg,11512,658,64,2022-10-15 15:00:21+00:00,2022-10-15,15:00:21
Como a economia do mundo afeta o seu bolso? | Semanada Ep.87,upAIXOcr1xs,3470,359,18,2022-10-17 11:00:28+00:00,2022-10-17,11:00:28
Programar Caixinhas: como guardar dinheiro automaticamente nas Caixinhas do Nubank | Novidade Nu,djbhdrwKRUQ,17368,774,72,2022-10-17 16:52:17+00:00,2022-10-17,16:52:17
Dicas financeiras com Dona Ephigênia #shorts,n6_f8kNpZwE,4308,460,11,2022-10-18 17:28:07+00:00,2022-10-18,17:28:07
Prepare-se! Faltam 30 dias pra Copa #shorts,TFRoQRiTARA,3802,259,7,2022-10-21 13:18:36+00:00,2022-10-21,13:18:36
Hacks financeiros do bem: como eles te ajudam a economizar dinheiro? | Semanada Ep.88,5RgwkgNjwJg,3959,433,18,2022-10-24 11:00:02+00:00,2022-10-24,11:00:02
Cartão de crédito do Nubank: Limite Adicional para pagar boletos | Novidade Nu,0tFlKVtSFqQ,138030,4278,487,2022-10-25 12:49:04+00:00,2022-10-25,12:49:04
Bolão da Copa do Mundo FIFA™: como funciona? | NuExplica,ieqog91Aro0,38483,1339,220,2022-10-26 13:30:12+00:00,2022-10-26,13:30:12
"Como alterar a foto de perfil no aplicativo do Nubank? | Me ajuda, Nubank!",UmnC2wP3uvY,20176,942,69,2022-10-27 13:30:11+00:00,2022-10-27,13:30:11
Um dia nos bastidores do Nu #shorts,pgOlKZHIv44,6298,512,11,2022-10-27 19:00:20+00:00,2022-10-27,19:00:20
NuAcessível | Comprar à vista ou parcelar? Veja qual é a melhor decisão,kmVtEEYr_fw,11496,359,31,2022-10-27 19:39:31+00:00,2022-10-27,19:39:31
Como deixar seu celular blindado contra roubo #shorts,WhZYnA8FekY,5950,618,10,2022-10-28 14:00:31+00:00,2022-10-28,14:00:31
O terror que era a vida antes do Pix | Semanada Ep. 89,pPzdrqNfF0o,4349,461,36,2022-10-31 11:00:37+00:00,2022-10-31,11:00:37
Os aquecimentos para a Copa do Mundo da FIFA™ já começaram! #shorts,Ofg7A9qOyOs,4512,373,12,2022-11-01 13:48:48+00:00,2022-11-01,13:48:48
"Veja quem pode ter uma conta PJ, o passo a passo para abrir uma e o que ela oferece.",ewHMBJnMkBA,15673,602,40,2022-11-01 21:30:42+00:00,2022-11-01,21:30:42
Conheça o NuBolão: o bolão da Copa do Mundo FIFA™ do Nubank,rmYoNjmqDro,5573,416,42,2022-11-03 15:22:45+00:00,2022-11-03,15:22:45
Conheça o NuBolão: o bolão da Copa do Mundo FIFA™ do Nubank #ConteudoAcessível,ATS_v8YwVFE,5155,311,22,2022-11-03 18:00:02+00:00,2022-11-03,18:00:02
Como proteger as suas senhas | SOS Nu,E5VeiIlj7rU,267781,7642,235,2022-11-04 13:00:10+00:00,2022-11-04,13:00:10
Passo a Passo do NuBolão no aplicativo Nubank,cT3TM5-JL20,8607038,748,55,2022-11-07 19:51:53+00:00,2022-11-07,19:51:53
Black Friday de paz e tranquilidade #shorts,WkT-vbWBGrc,7237,483,34,2022-11-08 20:43:06+00:00,2022-11-08,20:43:06
Passo a Passo do NuBolão no aplicativo Nubank #ConteúdoAcessível,hq_njBXlOJc,7916,376,28,2022-11-08 23:00:32+00:00,2022-11-08,23:00:32
Vida Nu Corre | Como aproveitar a Black Friday para vender mais. Ep.04,5ckrHbNWSTs,8516,351,23,2022-11-09 19:47:50+00:00,2022-11-09,19:47:50
Contagem Regressiva - 10 dias pra Copa #shorts,brIg6X_8iig,3944,315,16,2022-11-10 13:09:22+00:00,2022-11-10,13:09:22
Nubank + Boogie Week,GMUBRgjUI34,3010,275,10,2022-11-11 17:47:06+00:00,2022-11-11,17:47:06
NuBolão: o bolão do Nubank que tem muitos prêmios,9ffgmJ3a86Q,589836,490,40,2022-11-13 15:35:37+00:00,2022-11-13,15:35:37
NuBolão: o bolão do Nubank que tem muitos prêmios #ConteúdoAcessível,zWsJegBJm1E,7428,360,23,2022-11-13 17:00:44+00:00,2022-11-13,17:00:44
Você precisa ouvir a história de Chico Rei | Semanada Ep.91,rrwAC2LpQ8w,2890,269,31,2022-11-14 11:00:38+00:00,2022-11-14,11:00:38
Renegociação de Pendências do Nubank: como negociar débitos do cartão? | Xpeer Online,wN1W-Lp_dsQ,61798,1310,183,2022-11-14 18:08:00+00:00,2022-11-14,18:08:00
Divulgação de resultados Nu T3'2022: crescendo com força e lucro,PbUOLAfVG98,7114,499,52,2022-11-14 21:16:37+00:00,2022-11-14,21:16:37
Teleconferência de Resultados: 3º trimestre de 2022,NlDq8f_H9sI,6237,242,14,2022-11-16 22:41:49+00:00,2022-11-16,22:41:49
Conheça o Bolinha: mascote do Nubank na Copa e palpiteiro oficial do NuBolão.,Iaxsqp0UlDk,1674538,303,32,2022-11-17 13:55:05+00:00,2022-11-17,13:55:05
Conheça o Bolinha: mascote do Nubank na Copa e palpiteiro oficial do NuBolão #ConteúdoAcessível,IoG_A_5ATIQ,6958,245,17,2022-11-18 13:53:03+00:00,2022-11-18,13:53:03
"Shopping do Nubank | Uma Black Friday tranquila, quase zen",PIyU3l7LI7Y,2774990,87,8,2022-11-18 15:03:29+00:00,2022-11-18,15:03:29
Novo escritório do Nubank #shorts,7XDpcxb1e4k,9869,915,109,2022-11-19 16:00:03+00:00,2022-11-19,16:00:03
O desconto é bom ou você só está com FOMO? | Semanada Ep.92,0RdG2_d6cO0,3171,331,33,2022-11-21 11:00:00+00:00,2022-11-21,11:00:00
Assistente de pagamentos: como organizar as contas no aplicativo?,g1gqYOIhwag,24833,899,94,2022-11-21 17:58:45+00:00,2022-11-21,17:58:45
Função Construir Limite,XVoOKpbzRPo,71272,1117,179,2022-11-22 15:16:57+00:00,2022-11-22,15:16:57
Como fazer compras online seguras | SOS Nu,hmzOQa9TV2I,8017,490,52,2022-11-23 15:12:19+00:00,2022-11-23,15:12:19
Quem é você NuBolão? | Nubank,-uU6cwIfUAk,5633,343,31,2022-11-23 18:21:48+00:00,2022-11-23,18:21:48
Daqui pro mundo | Acredita & VAI! - Nubank,AcQjohkuzdM,741072,1764,96,2022-11-24 13:41:20+00:00,2022-11-24,13:41:20
Quem é você NuBolão? | Nubank #conteúdoacessível,xycg8WGS0N4,3964,92,16,2022-11-24 14:01:44+00:00,2022-11-24,14:01:44
Daqui pro mundo | Acredita & VAI! - Nubank #conteúdoacessível,wV-80O0UUM8,12200,308,3,2022-11-24 16:00:38+00:00,2022-11-24,16:00:38
Shopping do Nubank | Black Friday com dinheiro de volta. Isso que é paz.,7Q3XkhgMVb8,1132267,203,18,2022-11-25 12:49:23+00:00,2022-11-25,12:49:23
Palpiteiros - Cheios de Regrinhas,RZZAwSeYfJQ,316377,219,11,2022-11-25 17:07:44+00:00,2022-11-25,17:07:44
Palpiteiros - Cheios de Regrinhas #conteúdoacessível,dw8MY2XEfmw,3646,218,13,2022-11-25 19:05:51+00:00,2022-11-25,19:05:51
Jogadas financeiras para fazer um gol no jogo do dinheiro | Semanada Ep.93,wKWYYuWQWxM,2670,242,22,2022-11-28 11:00:42+00:00,2022-11-28,11:00:42
Palpiteiros -  Em Cima do Muro,1_bswpjTflQ,243304,160,7,2022-11-28 14:03:11+00:00,2022-11-28,14:03:11
Palpiteiros -  Em Cima do Muro #conteúdoacessível,aKnpums1dxk,3766,188,15,2022-11-28 14:03:33+00:00,2022-11-28,14:03:33
Palpiteiros - V1d4 L0k4,UiRDCYC6koE,3528299,92,14,2022-11-28 17:14:28+00:00,2022-11-28,17:14:28
NuAcessível | Como usar os cartões virtuais do Nubank?,1l435kAR89U,5622,392,46,2022-11-30 19:30:00+00:00,2022-11-30,19:30:00
Anitta Reagindo a Memes #shorts,8Wo-1rhOQPs,15589,1231,64,2022-12-01 17:46:41+00:00,2022-12-01,17:46:41
"Vender a 0,99 é melhor do que a 1? | Semanada Ep.94",PqCgUNH_Uhg,5747,458,26,2022-12-05 11:00:13+00:00,2022-12-05,11:00:13
Como pagar e parcelar a fatura do Nubank? Confira as opções,gHqhyXIZpeE,47600,1785,152,2022-12-06 15:20:24+00:00,2022-12-06,15:20:24
Retrospectiva: 8 fatos que afetaram o seu bolso em 2022 | Semanada Ep. 95,4eCDE-b-GB0,11818,555,76,2022-12-12 11:00:06+00:00,2022-12-12,11:00:06
Open Finance no Nubank: vantagens de compartilhar seus dados com a gente,uAL0fvf7E1Y,36761,1029,65,2022-12-19 16:30:11+00:00,2022-12-19,16:30:11
Como usar o simulador e agendar depósitos nas Caixinhas do Nubank? | Xpeer Online,nJ5v7jB56os,11346,552,35,2022-12-22 16:30:10+00:00,2022-12-22,16:30:10
Retrospectiva Nubank 2022,eBOBjv5rTtw,7357,663,89,2022-12-28 13:59:20+00:00,2022-12-28,13:59:20
Você sabe criar metas realistas? | Semanada | Ep 96,VT83OS34nt8,6961,466,37,2023-01-09 11:00:17+00:00,2023-01-09,11:00:17
O que é score de crédito e por que ele é tão importante? | Semanada | Ep 97,slbS2jkCYDM,17541,1142,105,2023-01-16 11:00:39+00:00,2023-01-16,11:00:39
Quebrando o mito do cartão clonado | SOS Nu,kMutL1EbVPA,19478,945,68,2023-01-20 14:39:48+00:00,2023-01-20,14:39:48
Vai fazer um financiamento? Veja as dicas para não errar | Semanada Ep.98,KAoH6xaNvyc,10946,634,54,2023-01-23 11:00:11+00:00,2023-01-23,11:00:11
"Como o efeito do ""eu mereço"" pode te fazer gastar além da conta? | Semanada Ep 99",F6MrD0bWnso,10850,606,57,2023-01-30 11:00:08+00:00,2023-01-30,11:00:08
"Como usar o Modo Rua no app do Nubank? | Me ajuda, Nubank",ojv_IioJbK4,23285,1373,89,2023-01-30 20:50:05+00:00,2023-01-30,20:50:05
Como ativar o Modo Rua no app do Nubank?,Zk9CFx_SQrs,37957,1078,66,2023-01-31 19:04:07+00:00,2023-01-31,19:04:07
Para onde vamos nos próximos 100 anos? | Semanada Ep.100,GFyZ3Bzi29w,7943,448,42,2023-02-06 11:45:14+00:00,2023-02-06,11:45:14
Carnaval e segurança andando lado a lado? Confira essas dicas | SOS Nu,oOlIVODUCXc,9857,351,27,2023-02-16 15:28:42+00:00,2023-02-16,15:28:42
O que são as missões do cartão para construir limite no aplicativo? | Me ajuda,NFVtlJjbpQM,71661,2134,521,2023-02-16 19:06:32+00:00,2023-02-16,19:06:32
Teleconferência de Resultados: 4º trimestre e ano de 2022: avanço em todas as métricas,kSCidJ6rq3o,5494,282,23,2023-02-16 21:01:12+00:00,2023-02-16,21:01:12
NuBraille: conheça o kit de boas-vindas Nubank acessível,BTGG1EETnFQ,6928,269,29,2023-02-23 13:17:56+00:00,2023-02-23,13:17:56
NuBraille: conheça o combo de acessibilidade Nubank,VVYOyIQAsFQ,11731,653,62,2023-02-23 13:18:03+00:00,2023-02-23,13:18:03
Imposto de Renda 2023: como acessar o informe de rendimentos do Nubank e da NuInvest?,lpmxqVmgmVk,55148,999,76,2023-03-13 19:01:15+00:00,2023-03-13,19:01:15
Descubra o que todo golpe tem em comum | SOS Nu,4vw2VLMLn_g,19305,1022,63,2023-03-17 17:26:49+00:00,2023-03-17,17:26:49
Imposto de Renda 2023: entenda o informe de rendimentos do Nubank e da NuInvest | Nu Apresenta,z1y-tduQXcc,39882,1095,83,2023-03-23 19:06:11+00:00,2023-03-23,19:06:11
Como declarar a conta do Nubank no Imposto de Renda 2023? | Nu Apresenta,AwyeqGdnDUQ,44236,1195,95,2023-03-31 17:00:07+00:00,2023-03-31,17:00:07
"Quem tem Nubank, tem Pack de Proteção.",FSiDypWfUdY,29707916,871,77,2023-04-06 13:04:05+00:00,2023-04-06,13:04:05
Golpe: por que você nunca deve instalar algo que não conhece no celular? | SOS Nu,FD34mWgv6NU,16968,1115,56,2023-04-12 13:39:13+00:00,2023-04-12,13:39:13
Nubank é recordista do Guinness World Records,Vehu7oCH5jA,11090,589,43,2023-04-13 13:04:31+00:00,2023-04-13,13:04:31
Você sabia que o Nubank tem uma conta PJ?,wGTaAC0EzbI,6605735,435,26,2023-04-19 15:02:38+00:00,2023-04-19,15:02:38
Você sabia que o Nubank tem uma conta PJ? #ConteúdoAcessível,IJp4aK-9uKA,4881,328,15,2023-04-19 19:05:59+00:00,2023-04-19,19:05:59
É mais fácil com a conta PJ do Nubank | Abertura de conta,hJ8sZiZ_1Xs,5893650,248,3,2023-04-20 12:45:50+00:00,2023-04-20,12:45:50
Pack de Proteção do Nubank: seu app ainda mais seguro | Nu Apresenta,3sgGfjFTS5s,9895,805,47,2023-04-20 15:01:36+00:00,2023-04-20,15:01:36
É mais fácil com a conta PJ do Nubank | Atendimento PJ,QkwCqmOkv9M,4444599,281,15,2023-04-21 15:16:00+00:00,2023-04-21,15:16:00
É mais fácil com a conta PJ do Nubank | Assistente de Pagamentos,FN6anUNAnSw,1849662,298,19,2023-04-21 17:02:44+00:00,2023-04-21,17:02:44
"Meu celular foi roubado, e agora? 3 dicas para você!",v1v4_IwHdh8,18764,1082,19,2023-04-26 15:12:33+00:00,2023-04-26,15:12:33
4 ferramentas que vão deixar seu celular mais seguro | SOS Nu,LP0eVAHq8n8,12190,912,35,2023-04-27 15:09:58+00:00,2023-04-27,15:09:58
Como investir no Tesouro Direto pelo app do Nubank? | Nu Apresenta,ttUOMukyi6U,29771,887,41,2023-04-28 19:00:53+00:00,2023-04-28,19:00:53
NuPay: conheça o meio de pagamentos do Nubank | Nu Apresenta,WSbUoN9C9Sk,67623,1862,100,2023-05-04 17:00:16+00:00,2023-05-04,17:00:16
3 dicas para você não cair em um Malware,p-yrFlIRzLc,6247,535,8,2023-05-05 16:00:42+00:00,2023-05-05,16:00:42
3 dicas para escolher o presente perfeito de Dia das Mães,zc32vKI7vdc,3527,365,1,2023-05-10 14:00:42+00:00,2023-05-10,14:00:42
Como funcionam as Caixinhas do Nubank? | Nu Apresenta,wKoH7FEfeZE,69310,1824,148,2023-05-12 14:30:30+00:00,2023-05-12,14:30:30
"Nubank tem lucro recorde e quase dobra receita: entenda nossos resultados no 1T'23""",ASIqlWpprF0,23982,1212,144,2023-05-15 23:29:40+00:00,2023-05-15,23:29:40
Teleconferência de Resultados: 1º trimestre de 2023: Expansão de clientes com recorde de lucro.,h2OnrhnhgQE,4398,280,41,2023-05-17 13:36:25+00:00,2023-05-17,13:36:25
Como funciona a conta do Nubank? Vale a pena? | Nu Apresenta,lCM66Lq7UFs,147899,2797,168,2023-05-17 18:00:28+00:00,2023-05-17,18:00:28
Expectativa x Realidade: Fundadores do Nubank respondem,jTYQ9WGJpn8,12416,1013,42,2023-05-18 19:28:06+00:00,2023-05-18,19:28:06
Media Day: 10 anos do Nubank,9B7JSx-urcI,7340,895,54,2023-05-19 19:58:50+00:00,2023-05-19,19:58:50
Expectativa x Realidade: Fundadores do Nubank respondem,cVQ41I2vf5s,9008,890,34,2023-05-22 17:00:32+00:00,2023-05-22,17:00:32
Expectativa x Realidade: Fundadores do Nubank respondem,VsEzr5RtmQk,7033,515,17,2023-05-23 17:00:28+00:00,2023-05-23,17:00:28
Como criar uma Caixinha do Nubank? | Nu Apresenta,nECDMojBBuI,33301,1186,65,2023-05-24 18:00:30+00:00,2023-05-24,18:00:30
"São 80 milhões de clientes vendo mais séries e menos filas | Até onde não tem Nubank, tem Nubank",hppX6XtGhmw,5370779,616,39,2023-05-25 13:44:37+00:00,2023-05-25,13:44:37
10 anos de Nubank: antes e depois.,wgH24LvyDB0,14056,908,27,2023-05-25 17:01:11+00:00,2023-05-25,17:01:11
Malware e vírus no celular: como se proteger? | SOS Nu,u9K6awiS1Cs,16650,1011,60,2023-05-26 14:53:34+00:00,2023-05-26,14:53:34
"10 anos te ajudando a planejar os próximos 10 | Até onde não tem Nubank, tem Nubank",GEVwIxIj7x4,6461495,452,41,2023-05-29 13:49:39+00:00,2023-05-29,13:49:39
"O melhor atendimento para aproveitar o melhor do seu tempo | Até onde não tem Nubank, tem Nubank",O_iRxOKgPcE,3541107,444,26,2023-05-30 13:30:29+00:00,2023-05-30,13:30:29
"O que é o Nu Limite Garantido, que aumenta o limite do cartão com dinheiro investido? | Nu Apresenta",3n1HhjchNDo,123780,3646,484,2023-05-31 19:30:00+00:00,2023-05-31,19:30:00
3 dicas para o Dia dos Namorados,PWEiU4FuNBI,4839,540,17,2023-06-02 18:05:50+00:00,2023-06-02,18:05:50
Empréstimo Nubank: tudo o que você precisa saber | Nu Apresenta,wgaRpezxvcQ,159062,2986,460,2023-06-09 16:01:03+00:00,2023-06-09,16:01:03
N Possibilidades na sua vida: #ComNubankÉPossível,ouoH1KD_olE,20757,602,58,2023-06-12 14:19:08+00:00,2023-06-12,14:19:08
N Possibilidades na sua vida: #ComNubankÉPossível  #ConteúdoAcessível,ukDg_3y_7dM,7060,363,18,2023-06-13 14:26:59+00:00,2023-06-13,14:26:59
Pix no crédito do Nubank: o que é e como fazer um? | Nu Apresenta,9Yo_6iiyCkM,100331,1736,157,2023-06-14 14:02:52+00:00,2023-06-14,14:02:52
3 dicas para usar melhor o Pix,64DIeTfwkKc,8006,871,36,2023-06-16 14:07:46+00:00,2023-06-16,14:07:46
Shopping do Nubank: como funciona? Quais as vantagens de comprar pelo Nu? | Nu Apresenta,wyrZdBrFLRk,22163,870,98,2023-06-21 14:02:31+00:00,2023-06-21,14:02:31
3 dicas que você precisa seguir antes de contratar um empréstimo,Ddf3P5BxgKc,9669,972,33,2023-06-23 20:42:53+00:00,2023-06-23,20:42:53
Seguro de Vida: 3 dicas para contratar,4Fytq2MFtNA,6553,477,15,2023-06-27 13:32:29+00:00,2023-06-27,13:32:29
Investimentos no Nubank: como investir pelo app? | Nu Apresenta,KlfHVku6Imo,47895,1191,45,2023-06-28 19:02:42+00:00,2023-06-28,19:02:42
Golpes nas redes sociais: como se proteger | SOS Nu,1hcwBhtdznw,20861,1236,84,2023-06-30 13:40:14+00:00,2023-06-30,13:40:14
